assists,evGoals,evPoints,faceoffWinPct,gameWinningGoals,gamesPlayed,goals,lastName,otGoals,penaltyMinutes,playerId,plusMinus,points,pointsPerGame,positionCode,ppGoals,ppPoints,seasonId,shGoals,shPoints,shootingPct,shootsCatches,shots,skaterFullName,teamAbbrevs,timeOnIcePerGame,season,hat_tricks,fantasy_points,target,season_start_year,height,weight,age,rookie_year,overall_pick
5,7,12,0.43037,1,42,7,Engvall,0,16,8478115,2,12,0.28571,L,0,0,20202021,0,0,0.11475,L,61,Pierre Engvall,TOR,715.7619,20202021,0,19,50.0,2020,198.0,94.0,24.0,0.0,188.0
19,6,17,0.5,0,56,13,Olofsson,0,6,8478109,-23,32,0.57142,L,7,15,20202021,0,0,0.10077,L,129,Victor Olofsson,BUF,1043.5535,20202021,0,45,69.0,2020,180.0,82.0,25.0,0.0,181.0
0,2,2,,0,6,2,Sikura,0,0,8478106,0,2,0.33333,R,0,0,20202021,0,0,0.25,L,8,Dylan Sikura,VGK,614.6666,20202021,0,4,1.0,2020,180.0,77.0,25.0,0.0,178.0
6,5,11,0.33333,0,45,5,Trenin,0,22,8478508,4,11,0.24444,C,0,0,20202021,0,0,0.08064,L,62,Yakov Trenin,NSH,693.7333,20202021,0,16,41.0,2020,188.0,91.0,23.0,0.0,55.0
10,2,8,,1,52,3,Marino,0,8,8478507,5,13,0.25,D,1,4,20202021,0,1,0.05357,R,56,John Marino,PIT,1244.0192,20202021,0,29,51.0,2020,185.0,91.0,23.0,0.0,154.0
3,1,3,,0,14,1,Carlsson,0,4,8478506,-6,4,0.28571,D,0,1,20202021,0,0,0.07142,L,14,Gabriel Carlsson,CBJ,887.0714,20202021,0,9,20.0,2020,196.0,88.0,23.0,0.0,29.0
0,0,0,,0,3,0,Gilbert,0,5,8478502,0,0,0.0,D,0,0,20202021,0,0,,L,0,Dennis Gilbert,COL,403.0,20202021,0,0,9.0,2020,188.0,98.0,24.0,0.0,91.0
9,12,21,0.41935,4,56,12,Lafrenière,1,8,8482109,-7,21,0.375,L,0,0,20202021,0,0,0.1791,L,67,Alexis Lafrenière,NYR,832.9464,20202021,0,33,50.0,2020,188.0,87.0,19.0,1.0,1.0
7,1,8,,1,54,1,Cole,0,32,8474013,21,8,0.14814,D,0,0,20202021,0,0,0.03333,L,30,Ian Cole,"COL,MIN",952.7222,20202021,0,17,40.0,2020,185.0,108.0,31.0,0.0,18.0
16,7,21,0.52821,2,55,10,Bonino,0,26,8474009,0,26,0.47272,C,3,5,20202021,0,0,0.15151,L,66,Nick Bonino,MIN,891.3454,20202021,0,36,42.0,2020,185.0,90.0,32.0,0.0,173.0
24,8,26,0.56066,2,52,11,Benn,2,33,8473994,13,35,0.67307,L,3,9,20202021,0,0,0.0887,L,124,Jamie Benn,DAL,1067.0192,20202021,0,46,64.0,2020,191.0,95.0,31.0,0.0,129.0
18,10,23,0.33333,1,56,15,Killorn,1,37,8473986,-1,33,0.58928,L,5,9,20202021,0,1,0.12396,L,121,Alex Killorn,TBL,1074.3392,20202021,0,48,84.0,2020,185.0,93.0,31.0,0.0,77.0
10,7,15,0.38461,0,56,9,Perreault,0,16,8473618,6,19,0.33928,C,2,4,20202021,0,0,0.15789,L,57,Mathieu Perreault,WPG,702.5,20202021,0,28,16.0,2020,178.0,86.0,32.0,0.0,177.0
1,0,1,0.39393,0,6,0,Byfield,0,2,8482124,1,1,0.16666,R,0,0,20202021,0,0,0.0,L,9,Quinton Byfield,LAK,900.5,20202021,0,1,15.0,2020,196.0,102.0,18.0,1.0,2.0
4,3,7,0.5,1,42,3,Highmore,0,8,8478146,-5,7,0.16666,C,0,0,20202021,0,0,0.075,L,40,Matthew Highmore,"CHI,VAN",697.9523,20202021,0,10,17.0,2020,180.0,87.0,24.0,,
7,6,13,0.14285,1,43,7,Heinen,0,0,8478046,-9,14,0.32558,L,1,1,20202021,0,0,0.0921,L,76,Danton Heinen,ANA,885.8604,20202021,0,21,51.0,2020,188.0,85.0,25.0,0.0,116.0
6,0,6,0.5238,0,34,0,Lafferty,0,25,8478043,-6,6,0.17647,C,0,0,20202021,0,0,0.0,R,33,Sam Lafferty,PIT,586.5588,20202021,0,6,18.0,2020,188.0,93.0,25.0,0.0,113.0
8,6,14,0.46111,1,42,7,Gagner,0,15,8474040,-4,15,0.35714,C,1,1,20202021,0,0,0.07954,R,88,Sam Gagner,DET,926.4523,20202021,1,25,44.0,2020,180.0,91.0,31.0,0.0,6.0
11,4,15,0.42307,1,46,5,Byron,0,12,8474038,5,16,0.34782,L,0,0,20202021,1,1,0.11363,L,44,Paul Byron,MTL,771.1739,20202021,0,21,11.0,2020,175.0,74.0,31.0,0.0,179.0
26,7,31,0.5,1,56,17,van Riemsdyk,0,14,8474037,2,43,0.76785,L,10,12,20202021,0,0,0.12878,L,132,James van Riemsdyk,PHI,992.625,20202021,0,60,62.0,2020,191.0,95.0,31.0,0.0,2.0
14,2,14,0.16666,0,55,4,Maroon,0,60,8474034,2,18,0.32727,L,2,4,20202021,0,0,0.08695,L,46,Patrick Maroon,TBL,695.5636,20202021,0,22,38.0,2020,191.0,106.0,32.0,0.0,161.0
13,1,10,,0,55,2,Shattenkirk,0,28,8474031,-8,15,0.27272,D,1,5,20202021,0,0,0.0215,R,93,Kevin Shattenkirk,ANA,1272.3272,20202021,0,32,78.0,2020,183.0,92.0,31.0,0.0,14.0
5,1,6,,0,53,1,Braun,0,18,8474027,0,6,0.1132,D,0,0,20202021,0,0,0.01694,R,59,Justin Braun,PHI,1111.7735,20202021,0,13,42.0,2020,188.0,93.0,33.0,0.0,201.0
7,8,15,0.75,2,36,8,Blais,0,12,8478104,0,15,0.41666,L,0,0,20202021,0,0,0.25806,L,31,Samuel Blais,STL,723.8611,20202021,0,23,4.0,2020,188.0,93.0,24.0,0.0,176.0
16,12,25,0.0,2,55,12,Labanc,0,31,8478099,-9,28,0.50909,R,0,3,20202021,0,0,0.09375,R,128,Kevin Labanc,SJS,985.3636,20202021,0,40,9.0,2020,180.0,84.0,25.0,0.0,171.0
6,5,10,0.0,0,45,5,Bjork,0,14,8478075,-13,11,0.24444,L,0,0,20202021,0,1,0.12195,L,41,Anders Bjork,"BOS,BUF",832.9111,20202021,0,16,13.0,2020,183.0,86.0,24.0,0.0,146.0
2,1,3,,0,19,2,Angello,0,8,8478074,4,4,0.21052,C,1,1,20202021,0,0,0.10526,R,19,Anthony Angello,PIT,479.0,20202021,0,6,0.0,2020,196.0,95.0,24.0,0.0,145.0
6,8,14,0.6,1,50,8,Lindblom,0,9,8478067,-9,14,0.28,L,0,0,20202021,0,0,0.13793,L,58,Oskar Lindblom,PHI,790.9,20202021,0,22,38.0,2020,185.0,87.0,24.0,0.0,138.0
41,12,40,0.0,1,42,17,Panarin,0,6,8478550,14,58,1.38095,L,5,18,20202021,0,0,0.16037,R,106,Artemi Panarin,NYR,1178.5714,20202021,0,75,118.0,2020,183.0,80.0,29.0,,
7,5,12,0.42187,1,35,7,Rodrigues,0,6,8478542,-3,14,0.4,C,2,2,20202021,0,0,0.10769,R,65,Evan Rodrigues,PIT,846.2857,20202021,0,21,65.0,2020,180.0,83.0,27.0,,
7,3,8,0.63157,2,39,3,Kero,0,6,8478528,0,10,0.25641,C,0,2,20202021,0,0,0.07692,L,39,Tanner Kero,DAL,635.9743,20202021,0,13,3.0,2020,183.0,82.0,28.0,,
7,3,7,0.52408,1,41,4,Acciari,0,9,8478569,0,11,0.26829,C,1,3,20202021,0,1,0.05882,R,68,Noel Acciari,FLA,923.6097,20202021,1,18,11.0,2020,180.0,93.0,29.0,,
4,1,5,,0,35,1,Kukan,0,10,8478567,-3,5,0.14285,D,0,0,20202021,0,0,0.03448,L,29,Dean Kukan,CBJ,851.3428,20202021,0,11,25.0,2020,188.0,86.0,27.0,,
5,5,10,0.27777,0,46,5,Sceviour,0,2,8474098,0,10,0.21739,C,0,0,20202021,0,0,0.09433,R,53,Colton Sceviour,PIT,574.7608,20202021,0,15,7.0,2020,183.0,86.0,31.0,0.0,112.0
5,5,10,,0,48,5,Smith,0,73,8474090,3,10,0.20833,D,0,0,20202021,0,0,0.0862,L,58,Brendan Smith,NYR,986.0416,20202021,0,25,20.0,2020,188.0,91.0,31.0,0.0,27.0
3,2,5,0.47549,0,27,2,Turris,0,10,8474068,-11,5,0.18518,C,0,0,20202021,0,0,0.07407,R,27,Kyle Turris,EDM,739.1481,20202021,0,7,5.0,2020,185.0,86.0,31.0,0.0,3.0
2,0,2,,0,5,0,Hickey,0,0,8474066,5,2,0.4,D,0,0,20202021,0,0,0.0,L,2,Thomas Hickey,NYI,975.6,20202021,0,4,0.0,2020,183.0,84.0,31.0,0.0,4.0
5,2,7,0.49693,1,37,2,Nash,0,4,8474062,-1,7,0.18918,C,0,0,20202021,0,0,0.05,R,40,Riley Nash,CBJ,755.7837,20202021,0,9,4.0,2020,185.0,85.0,31.0,0.0,21.0
14,3,14,,0,44,5,Subban,0,26,8474056,-16,19,0.43181,D,2,5,20202021,0,0,0.0505,R,99,P.K. Subban,NJD,1341.5227,20202021,0,43,49.0,2020,183.0,95.0,31.0,0.0,43.0
14,14,24,0.49333,2,53,17,Couture,0,25,8474053,-11,31,0.5849,C,2,6,20202021,1,1,0.14912,L,114,Logan Couture,SJS,1155.7547,20202021,0,48,79.0,2020,185.0,93.0,31.0,0.0,9.0
0,0,0,,0,3,0,Ahcan,0,0,8482072,-3,0,0.0,D,0,0,20202021,0,0,0.0,L,5,Jack Ahcan,BOS,1238.3333,20202021,0,0,3.0,2020,173.0,82.0,23.0,,
13,6,16,0.49134,3,50,9,Cirelli,0,10,8478519,0,22,0.44,C,1,4,20202021,2,2,0.12,L,75,Anthony Cirelli,TBL,1064.82,20202021,0,31,60.0,2020,185.0,88.0,23.0,0.0,72.0
0,0,0,0.58333,0,4,0,Czarnik,0,0,8478512,-1,0,0.0,C,0,0,20202021,0,0,0.0,R,2,Austin Czarnik,NYI,749.5,20202021,0,0,9.0,2020,175.0,77.0,28.0,,
0,1,1,0.57812,0,12,1,Joshua,0,7,8478057,-3,1,0.08333,C,0,0,20202021,0,0,0.11111,L,9,Dakota Joshua,STL,538.0833,20202021,0,2,11.0,2020,191.0,99.0,24.0,0.0,128.0
3,0,3,0.50704,0,13,0,Bishop,0,4,8478056,2,3,0.23076,C,0,0,20202021,0,0,0.0,L,16,Clark Bishop,OTT,568.3076,20202021,0,3,1.0,2020,185.0,89.0,24.0,0.0,127.0
12,4,13,,0,43,5,Forsling,0,8,8478055,17,17,0.39534,D,1,4,20202021,0,0,0.05319,L,94,Gustav Forsling,FLA,1196.5813,20202021,0,39,84.0,2020,185.0,90.0,24.0,0.0,126.0
3,7,10,0.58333,1,21,10,Bunting,0,12,8478047,-1,13,0.61904,L,3,3,20202021,0,0,0.26315,L,38,Michael Bunting,ARI,1001.5238,20202021,1,26,89.0,2020,183.0,84.0,25.0,0.0,117.0
3,0,3,,0,18,0,Wolanin,0,8,8478846,-6,3,0.16666,D,0,0,20202021,0,0,0.0,L,16,Christian Wolanin,"OTT,LAK",796.1666,20202021,0,6,5.0,2020,188.0,86.0,25.0,0.0,107.0
7,13,19,0.0,3,55,13,Dadonov,1,4,8474149,-9,20,0.36363,L,0,1,20202021,0,0,0.14606,L,89,Evgenii Dadonov,OTT,934.7272,20202021,0,33,63.0,2020,180.0,85.0,31.0,0.0,71.0
4,1,5,,1,40,1,Bortuzzo,0,47,8474145,-3,5,0.125,D,0,0,20202021,0,0,0.03225,R,31,Robert Bortuzzo,STL,849.775,20202021,0,11,13.0,2020,193.0,93.0,31.0,0.0,78.0
51,12,44,0.28571,3,56,15,Kane,0,14,8474141,-7,66,1.17857,R,3,22,20202021,0,0,0.07853,L,191,Patrick Kane,CHI,1333.7857,20202021,0,81,124.0,2020,178.0,80.0,32.0,0.0,1.0
2,1,3,,0,6,1,Mackey,0,20,8482067,3,3,0.5,D,0,0,20202021,0,0,0.25,L,4,Connor Mackey,CGY,849.6666,20202021,0,7,2.0,2020,191.0,93.0,24.0,,
0,0,0,,0,1,0,Smith,0,0,8482062,0,0,0.0,R,0,0,20202021,0,0,0.0,L,1,Cole Smith,NSH,357.0,20202021,0,0,0.0,2020,191.0,88.0,25.0,,
1,0,1,0.5,0,10,0,O'Connor,0,2,8482055,-2,1,0.1,L,0,0,20202021,0,0,0.0,L,8,Drew O'Connor,PIT,537.2,20202021,0,1,8.0,2020,193.0,95.0,22.0,,
8,2,10,,1,56,2,Knyzhov,0,39,8481812,-9,10,0.17857,D,0,0,20202021,0,0,0.03921,L,51,Nikolai Knyzhov,SJS,1004.4464,20202021,0,22,3.0,2020,191.0,101.0,22.0,,
39,13,37,0.0,2,56,19,Perron,1,22,8474102,6,58,1.03571,L,6,21,20202021,0,0,0.12582,R,151,David Perron,STL,1112.9464,20202021,0,77,90.0,2020,183.0,92.0,32.0,0.0,26.0
15,8,22,0.33333,2,50,10,Arvidsson,0,21,8478042,9,25,0.5,L,2,3,20202021,0,0,0.06622,R,151,Viktor Arvidsson,NSH,996.28,20202021,1,38,72.0,2020,178.0,82.0,27.0,0.0,112.0
0,0,0,,0,5,0,Poganski,0,0,8478040,-1,0,0.0,R,0,0,20202021,0,0,,R,0,Austin Poganski,STL,453.8,20202021,0,0,0.0,2020,185.0,93.0,24.0,0.0,110.0
22,7,25,,2,53,9,Toews,0,16,8478038,29,31,0.5849,D,2,6,20202021,0,0,0.07438,L,121,Devon Toews,COL,1486.3018,20202021,0,71,127.0,2020,185.0,87.0,26.0,0.0,108.0
0,0,0,0.33333,0,1,0,De Leo,0,0,8478029,-2,0,0.0,L,0,0,20202021,0,0,0.0,L,1,Chase De Leo,ANA,806.0,20202021,0,0,0.0,2020,175.0,84.0,25.0,0.0,99.0
0,0,0,,0,10,0,Borgen,0,4,8478840,-4,0,0.0,D,0,0,20202021,0,0,0.0,R,7,Will Borgen,BUF,975.8,20202021,0,0,18.0,2020,191.0,90.0,24.0,0.0,92.0
5,5,9,0.47247,1,32,5,Stenlund,0,8,8478831,-4,10,0.3125,C,0,1,20202021,0,0,0.11904,R,42,Kevin Stenlund,CBJ,751.75,20202021,0,15,0.0,2020,191.0,97.0,24.0,0.0,58.0
11,2,13,0.5204,0,43,2,Ryan,0,16,8478585,6,13,0.30232,C,0,0,20202021,0,0,0.05405,R,37,Derek Ryan,CGY,713.4418,20202021,0,15,35.0,2020,178.0,84.0,34.0,,
9,8,16,0.0,2,41,8,Balcers,0,16,8478870,-6,17,0.41463,L,0,1,20202021,0,0,0.12121,L,66,Rudolfs Balcers,SJS,882.6829,20202021,0,25,34.0,2020,180.0,83.0,23.0,0.0,142.0
1,0,1,,0,7,0,Jaros,0,2,8478868,-4,1,0.14285,D,0,0,20202021,0,0,0.0,R,3,Christian Jaros,SJS,671.1428,20202021,0,2,0.0,2020,191.0,101.0,24.0,0.0,139.0
23,6,23,,2,53,9,Martinez,0,12,8474166,26,32,0.60377,D,3,9,20202021,0,0,0.10588,L,85,Alec Martinez,VGK,1353.9433,20202021,0,73,19.0,2020,185.0,95.0,33.0,0.0,95.0
23,2,24,,0,53,4,Muzzin,0,29,8474162,21,27,0.50943,D,1,2,20202021,1,1,0.03883,L,103,Jake Muzzin,TOR,1294.9245,20202021,0,58,31.0,2020,191.0,103.0,31.0,0.0,141.0
34,9,35,0.41176,2,53,9,Voracek,1,18,8474161,-12,43,0.81132,R,0,8,20202021,0,0,0.08653,L,104,Jakub Voracek,PHI,1015.0188,20202021,0,52,68.0,2020,188.0,98.0,31.0,0.0,7.0
27,18,39,0.46511,6,48,24,Pacioretty,4,14,8474157,20,51,1.0625,L,6,12,20202021,0,0,0.13793,L,174,Max Pacioretty,VGK,1076.3541,20202021,1,78,56.0,2020,188.0,98.0,32.0,0.0,22.0
8,4,12,,0,50,4,McDonagh,0,14,8474151,13,12,0.24,D,0,0,20202021,0,0,0.04705,L,85,Ryan McDonagh,TBL,1313.72,20202021,0,28,56.0,2020,185.0,98.0,31.0,0.0,12.0
1,0,1,0.0,0,7,0,Thompson,0,0,8481740,-3,1,0.14285,R,0,0,20202021,0,0,0.0,R,4,Tyce Thompson,NJD,523.2857,20202021,0,1,0.0,2020,188.0,88.0,21.0,0.0,96.0
23,8,24,0.51946,1,54,9,Backlund,0,30,8474150,-7,32,0.59259,C,0,6,20202021,1,2,0.0625,L,144,Mikael Backlund,CGY,1055.6666,20202021,0,41,51.0,2020,183.0,93.0,31.0,0.0,24.0
2,0,2,,0,19,0,Lagesson,0,9,8478021,0,2,0.10526,D,0,0,20202021,0,0,0.0,L,11,William Lagesson,EDM,849.0,20202021,0,4,10.0,2020,188.0,96.0,24.0,0.0,91.0
3,0,2,0.5,0,25,0,Amadio,0,4,8478020,-3,3,0.12,R,0,1,20202021,0,0,0.0,R,24,Michael Amadio,"LAK,OTT",753.0,20202021,0,3,29.0,2020,185.0,93.0,24.0,0.0,90.0
1,2,3,0.0,0,9,2,Friedman,0,9,8478017,1,3,0.33333,D,0,0,20202021,0,0,0.22222,R,9,Mark Friedman,"PHI,PIT",662.7777,20202021,0,8,11.0,2020,180.0,84.0,25.0,0.0,86.0
1,1,2,,0,24,1,Walman,0,8,8478013,-7,2,0.08333,D,0,0,20202021,0,0,0.02127,L,47,Jake Walman,STL,867.75,20202021,0,5,23.0,2020,185.0,99.0,24.0,0.0,82.0
2,1,3,,0,30,1,Mikkola,0,11,8478859,-11,3,0.1,D,0,0,20202021,0,0,0.04545,L,22,Niko Mikkola,STL,871.0666,20202021,0,7,29.0,2020,198.0,93.0,24.0,0.0,127.0
27,9,29,0.33333,1,49,12,Garland,0,26,8478856,-3,39,0.79591,R,3,10,20202021,0,0,0.08888,R,135,Conor Garland,ARI,1075.2448,20202021,0,51,71.0,2020,178.0,75.0,24.0,0.0,123.0
2,1,3,,0,19,1,Carrier,0,8,8478851,3,3,0.15789,D,0,0,20202021,0,0,0.03225,R,31,Alexandre Carrier,NSH,1202.8421,20202021,0,7,63.0,2020,180.0,79.0,24.0,0.0,115.0
26,2,15,,0,56,8,Doughty,0,26,8474563,-14,34,0.60714,D,6,18,20202021,0,1,0.0792,R,101,Drew Doughty,LAK,1582.8571,20202021,0,76,69.0,2020,185.0,95.0,31.0,0.0,2.0
4,1,5,0.56168,0,30,1,Beagle,0,8,8474291,-2,5,0.16666,C,0,0,20202021,0,0,0.04761,R,21,Jay Beagle,VAN,751.1333,20202021,0,6,3.0,2020,191.0,95.0,35.0,,
4,0,4,,0,41,0,Demers,0,26,8474218,-4,4,0.09756,D,0,0,20202021,0,0,0.0,R,44,Jason Demers,ARI,1034.2926,20202021,0,8,0.0,2020,185.0,88.0,32.0,0.0,186.0
2,0,2,,0,17,0,Holden,0,2,8474207,3,2,0.11764,D,0,0,20202021,0,0,0.0,L,23,Nick Holden,VGK,950.5882,20202021,0,4,43.0,2020,193.0,95.0,33.0,,
2,4,6,0.5,0,38,7,Simmonds,0,45,8474190,-3,9,0.23684,R,3,3,20202021,0,0,0.1129,R,62,Wayne Simmonds,TOR,719.1315,20202021,0,16,21.0,2020,188.0,83.0,32.0,0.0,61.0
15,8,19,0.50379,2,44,8,Eller,0,21,8474189,-1,23,0.52272,C,0,4,20202021,0,0,0.11594,L,69,Lars Eller,WSH,980.5454,20202021,0,31,44.0,2020,188.0,94.0,31.0,0.0,13.0
10,5,15,0.23076,0,56,6,Hagelin,0,19,8474176,7,16,0.28571,L,0,0,20202021,1,1,0.07058,L,85,Carl Hagelin,WSH,846.0535,20202021,0,22,17.0,2020,183.0,83.0,32.0,0.0,168.0
4,0,3,,0,10,0,Jones,0,2,8481708,-2,4,0.4,D,0,1,20202021,0,0,0.0,L,12,Zachary Jones,NYR,899.0,20202021,0,8,4.0,2020,180.0,86.0,20.0,0.0,68.0
0,0,0,,0,2,0,White,0,0,8478841,-1,0,0.0,D,0,0,20202021,0,0,0.0,L,3,Colton White,NJD,856.0,20202021,0,0,8.0,2020,185.0,85.0,23.0,0.0,97.0
0,0,0,,0,1,0,Belpedio,0,0,8478011,-1,0,0.0,D,0,0,20202021,0,0,0.0,R,2,Louis Belpedio,MIN,838.0,20202021,0,0,10.0,2020,180.0,89.0,24.0,0.0,80.0
25,17,33,0.49423,6,56,23,Point,1,11,8478010,2,48,0.85714,C,6,15,20202021,0,0,0.17557,R,131,Brayden Point,TBL,1106.1607,20202021,0,71,86.0,2020,180.0,80.0,24.0,0.0,79.0
10,10,20,0.51428,1,53,10,Foegele,0,20,8477998,4,20,0.37735,L,0,0,20202021,0,0,0.10989,L,91,Warren Foegele,CAR,849.2452,20202021,0,30,38.0,2020,188.0,93.0,24.0,0.0,67.0
1,3,4,0.44927,0,44,4,Lammikko,0,10,8477996,-8,5,0.11363,C,0,0,20202021,1,1,0.09302,L,43,Juho Lammikko,FLA,649.8636,20202021,0,9,22.0,2020,188.0,87.0,24.0,0.0,65.0
14,8,19,0.52071,4,56,17,Dvorak,0,12,8477989,-11,31,0.55357,C,8,11,20202021,1,1,0.17894,L,95,Christian Dvorak,ARI,1104.4107,20202021,0,48,44.0,2020,185.0,86.0,24.0,0.0,58.0
6,5,8,0.42741,0,40,5,Gaudette,0,12,8478874,-15,11,0.275,R,0,3,20202021,0,0,0.07575,R,66,Adam Gaudette,"VAN,CHI",667.275,20202021,0,16,19.0,2020,185.0,86.0,24.0,0.0,149.0
13,7,20,0.5,0,48,7,Terry,0,18,8478873,-1,20,0.41666,R,0,0,20202021,0,0,0.10144,R,69,Troy Terry,ANA,881.9375,20202021,0,27,107.0,2020,183.0,88.0,23.0,0.0,148.0
4,0,4,,0,45,0,Bogosian,0,49,8474567,7,4,0.08888,D,0,0,20202021,0,0,0.0,R,36,Zach Bogosian,TOR,872.2222,20202021,0,8,19.0,2020,191.0,105.0,30.0,0.0,3.0
16,7,18,,2,41,7,Pietrangelo,1,16,8474565,20,23,0.56097,D,0,4,20202021,0,1,0.05555,R,126,Alex Pietrangelo,VGK,1465.9512,20202021,0,53,101.0,2020,191.0,98.0,30.0,0.0,4.0
17,7,18,0.57211,1,38,17,Stamkos,0,16,8474564,4,34,0.89473,C,10,15,20202021,0,1,0.18681,R,91,Steven Stamkos,TBL,1096.0526,20202021,0,51,151.0,2020,185.0,88.0,30.0,0.0,1.0
5,5,10,0.14285,0,26,6,Kiviranta,0,6,8481641,3,11,0.42307,L,1,1,20202021,0,0,0.19354,L,31,Joel Kiviranta,DAL,730.423,20202021,0,17,8.0,2020,180.0,84.0,24.0,,
1,5,6,0.4,0,17,5,Ruotsalainen,0,8,8481626,-9,6,0.35294,C,0,0,20202021,0,0,0.17857,L,28,Arttu Ruotsalainen,BUF,838.8823,20202021,0,11,6.0,2020,175.0,85.0,23.0,,
10,7,16,1.0,2,54,7,Mikheyev,0,6,8481624,5,17,0.31481,R,0,0,20202021,0,1,0.06542,L,107,Ilya Mikheyev,TOR,852.574,20202021,0,24,53.0,2020,188.0,87.0,26.0,,
3,0,3,0.43243,0,6,0,Newhook,0,2,8481618,5,3,0.5,C,0,0,20202021,0,0,0.0,L,8,Alex Newhook,COL,820.6666,20202021,0,3,46.0,2020,180.0,91.0,19.0,0.0,16.0
0,0,0,0.3,0,11,0,Simon,0,0,8478866,0,0,0.0,C,0,0,20202021,0,0,0.0,L,4,Dominik Simon,CGY,576.2727,20202021,0,0,16.0,2020,180.0,86.0,26.0,0.0,137.0
24,19,38,0.125,3,55,27,Kaprizov,2,16,8478864,10,51,0.92727,L,8,13,20202021,0,0,0.17197,L,157,Kirill Kaprizov,MIN,1097.8545,20202021,1,81,155.0,2020,178.0,92.0,23.0,0.0,135.0
14,4,14,0.42857,1,50,6,Donato,0,10,8477987,-11,20,0.4,C,2,6,20202021,0,0,0.05769,L,104,Ryan Donato,SJS,756.1,20202021,0,26,47.0,2020,183.0,86.0,24.0,0.0,56.0
11,5,15,,0,50,7,Montour,0,40,8477986,-5,18,0.36,D,0,1,20202021,2,2,0.07446,R,94,Brandon Montour,"BUF,FLA",1229.16,20202021,0,43,85.0,2020,183.0,90.0,26.0,0.0,55.0
9,3,12,0.5,0,50,3,Aube-Kubel,0,44,8477979,-3,12,0.24,R,0,0,20202021,0,0,0.0566,R,53,Nicolas Aube-Kubel,PHI,670.4,20202021,0,15,34.0,2020,183.0,97.0,24.0,0.0,48.0
0,0,0,0.47457,0,16,0,MacInnis,0,0,8477974,-3,0,0.0,C,0,0,20202021,0,0,0.0,L,14,Ryan MacInnis,CBJ,598.4375,20202021,0,0,0.0,2020,193.0,91.0,24.0,0.0,43.0
10,0,10,,0,30,0,Nutivaara,0,12,8478906,1,10,0.33333,D,0,0,20202021,0,0,0.0,L,45,Markus Nutivaara,FLA,958.5333,20202021,0,20,2.0,2020,185.0,85.0,26.0,0.0,189.0
6,2,8,0.51132,1,45,2,Lorentz,0,8,8478904,1,8,0.17777,C,0,0,20202021,0,0,0.05,L,40,Steven Lorentz,CAR,626.3333,20202021,0,10,21.0,2020,193.0,99.0,24.0,0.0,186.0
13,12,24,0.53846,1,56,12,Appleton,0,14,8478891,11,25,0.44642,C,0,0,20202021,0,1,0.13636,R,88,Mason Appleton,WPG,864.7321,20202021,0,37,29.0,2020,188.0,89.0,24.0,0.0,168.0
10,2,12,,1,55,2,Gavrikov,0,14,8478882,-13,12,0.21818,D,0,0,20202021,0,0,0.04166,L,48,Vladislav Gavrikov,CBJ,1164.0727,20202021,0,26,71.0,2020,191.0,95.0,25.0,0.0,159.0
7,2,9,,0,47,2,Pettersson,0,22,8477969,8,9,0.19148,D,0,0,20202021,0,0,0.04347,L,46,Marcus Pettersson,PIT,989.1063,20202021,0,20,40.0,2020,196.0,79.0,24.0,0.0,38.0
7,4,11,0.43386,1,38,5,Barbashev,0,6,8477964,5,12,0.31578,L,1,1,20202021,0,0,0.11627,L,43,Ivan Barbashev,STL,801.1842,20202021,0,17,86.0,2020,183.0,92.0,25.0,0.0,33.0
7,4,11,0.23076,1,49,4,Lemieux,0,73,8477962,-2,11,0.22448,L,0,0,20202021,0,0,0.08,L,50,Brendan Lemieux,"NYR,LAK",607.9387,20202021,0,15,21.0,2020,185.0,98.0,24.0,0.0,31.0
15,9,14,0.39705,2,56,14,Kempe,1,28,8477960,-18,29,0.51785,R,4,14,20202021,1,1,0.11023,L,127,Adrian Kempe,LAK,1015.9464,20202021,1,46,89.0,2020,188.0,91.0,24.0,0.0,29.0
8,2,10,0.38235,0,33,2,Marchment,0,18,8478975,4,10,0.30303,L,0,0,20202021,0,0,0.04,L,50,Mason Marchment,FLA,848.1515,20202021,0,12,68.0,2020,196.0,96.0,25.0,,
1,0,1,,0,18,0,Chatfield,0,12,8478970,-11,1,0.05555,D,0,0,20202021,0,0,0.0,R,14,Jalen Chatfield,VAN,806.2222,20202021,0,2,6.0,2020,185.0,95.0,24.0,,
2,1,2,0.5,0,15,1,Pederson,0,2,8478967,-2,3,0.2,C,0,1,20202021,0,0,0.06666,R,15,Lane Pederson,ARI,664.6,20202021,0,4,2.0,2020,185.0,89.0,23.0,,
6,1,7,0.40909,0,12,1,Pinto,0,10,8481596,6,7,0.58333,C,0,0,20202021,0,0,0.0909,R,11,Shane Pinto,OTT,751.25,20202021,0,8,1.0,2020,191.0,93.0,20.0,0.0,32.0
17,15,28,0.42857,2,55,16,Eberle,0,16,8474586,9,33,0.6,R,1,5,20202021,0,0,0.125,R,128,Jordan Eberle,NYI,1005.4909,20202021,0,49,68.0,2020,180.0,82.0,30.0,0.0,22.0
9,4,13,,0,53,4,Del Zotto,0,8,8474584,5,13,0.24528,D,0,0,20202021,0,0,0.05194,L,77,Michael Del Zotto,CBJ,1073.1886,20202021,0,30,29.0,2020,183.0,88.0,30.0,0.0,20.0
